microsecondsSinceGpsEpoch, temp (C)
9.43414884149941E14, 21.306475484589377
9.43414885149941E14, 21.307169009104786
9.43414886149941E14, 21.307861840095683
9.43414887149941E14, 21.30855397825559
9.43414888149941E14, 21.309245424277332
9.43414889149941E14, 21.309936178853054
9.43414890149941E14, 21.3106262426742
9.43414891149941E14, 21.311315616431525
9.43414892149941E14, 21.312004300815094
9.43414893149941E14, 21.312692296514278
9.43414894149941E14, 21.313379604217765
9.43414895149941E14, 21.314066224613548
9.43414896149941E14, 21.314752158388934
9.43414897149941E14, 21.315437406230547
9.43414898149941E14, 21.316121968824316
9.43414899149941E14, 21.31680584685549
9.43414900149941E14, 21.317489041008635
9.43414901149941E14, 21.318171551967627
9.43414902149941E14, 21.31885338041566
9.43414903149941E14, 21.319534527035245
9.43414904149941E14, 21.32021499250821
9.43414905149941E14, 21.3208947775157
9.43414906149941E14, 21.321573882738186
9.43414907149941E14, 21.322252308855447
9.43414908149941E14, 21.322930056546593
9.43414909149941E14, 21.323607126490046
9.43414910149941E14, 21.324283519363554
9.43414911149941E14, 21.32495923584419
9.43414912149941E14, 21.325634276608348
9.43414913149941E14, 21.32630864233174
9.43414914149941E14, 21.326982333689408
9.43414915149941E14, 21.32765535135572
9.43414916149941E14, 21.328327696004365
9.43414917149941E14, 21.32899936830836
9.43414918149941E14, 21.32967036894005
9.43414919149941E14, 21.33034069857111
9.43414920149941E14, 21.33101035787254
9.43414921149941E14, 21.331679347514665
9.43414922149941E14, 21.332347668167152
9.43414923149941E14, 21.333015320498983
9.43414924149941E14, 21.333682305178485
9.43414925149941E14, 21.334348622873307
9.43414926149941E14, 21.335014274250433
9.43414927149941E14, 21.33567925997618
9.43414928149941E14, 21.336343580716207
9.43414929149941E14, 21.33700723713549
9.43414930149941E14, 21.337670229898357
9.43414931149941E14, 21.33833255966846
9.43414932149941E14, 21.338994227108792
9.43414933149941E14, 21.339655232881682
9.43414934149941E14, 21.340315577648802
9.43414935149941E14, 21.340975262071154
9.43414936149941E14, 21.341634286809082
9.43414937149941E14, 21.342292652522275
9.43414938149941E14, 21.342950359869754
9.43414939149941E14, 21.343607409509882
9.43414940149941E14, 21.34426380210037
9.43414941149941E14, 21.34491953829827
9.43414942149941E14, 21.345574618759972
9.43414943149941E14, 21.34622904414121
9.43414944149941E14, 21.346882815097068
9.43414945149941E14, 21.34753593228197
9.43414946149941E14, 21.348188396349688
9.43414947149941E14, 21.348840207953337
9.43414948149941E14, 21.349491367745383
9.43414949149941E14, 21.350141876377638
9.43414950149941E14, 21.35079173450126
9.43414951149941E14, 21.35144094276676
9.43414952149941E14, 21.352089501823993
9.43414953149941E14, 21.35273741232217
9.43414954149941E14, 21.353384674909847
9.43414955149941E14, 21.35403129023494
9.43414956149941E14, 21.354677258944704
9.43414957149941E14, 21.35532258168576
9.43414958149941E14, 21.355967259104073
9.43414959149941E14, 21.35661129184497
9.43414960149941E14, 21.357254680553126
9.43414961149941E14, 21.357897425872572
9.43414962149941E14, 21.3585395284467
9.43414963149941E14, 21.35918098891825
9.43414964149941E14, 21.359821807929332
9.43414965149941E14, 21.360461986121404
9.43414966149941E14, 21.361101524135282
9.43414967149941E14, 21.361740422611145
9.43414968149941E14, 21.362378682188535
9.43414969149941E14, 21.363016303506345
9.43414970149941E14, 21.36365328720284
9.43414971149941E14, 21.364289633915636
9.43414972149941E14, 21.36492534428172
9.43414973149941E14, 21.365560418937438
9.43414974149941E14, 21.3661948585185
9.43414975149941E14, 21.366828663659984
9.43414976149941E14, 21.367461834996323
9.43414977149941E14, 21.368094373161327
9.43414978149941E14, 21.368726278788166
9.43414979149941E14, 21.369357552509378
9.43414980149941E14, 21.369988194956868
9.43414981149941E14, 21.37061820676191
9.43414982149941E14, 21.37124758855515
9.43414983149941E14, 21.371876340966594
9.43414984149941E14, 21.372504464625628
9.43414985149941E14, 21.373131960161004
9.43414986149941E14, 21.37375882820084
9.43414987149941E14, 21.37438506937264
9.43414988149941E14, 21.375010684303266
9.43414989149941E14, 21.375635673618962
9.43414990149941E14, 21.376260037945343
9.43414991149941E14, 21.3768837779074
9.43414992149941E14, 21.377506894129493
9.43414993149941E14, 21.37812938723536
9.43414994149941E14, 21.378751257848126
9.43414995149941E14, 21.37937250659028
9.43414996149941E14, 21.379993134083687
9.43414997149941E14, 21.380613140949603
9.43414998149941E14, 21.381232527808653
9.43414999149941E14, 21.381851295280843
9.43415000149941E14, 21.382469443985563
9.43415001149941E14, 21.383086974541577
9.43415002149941E14, 21.383703887567034
9.43415003149941E14, 21.384320183679467
9.43415004149941E14, 21.384935863495787
9.43415005149941E14, 21.38555092763229
9.43415006149941E14, 21.38616537670466
9.43415007149941E14, 21.386779211327955
9.43415008149941E14, 21.387392432116627
9.43415009149941E14, 21.38800503968451
9.43415010149941E14, 21.388617034644827
9.43415011149941E14, 21.389228417610184
9.43415012149941E14, 21.389839189192575
9.43415013149941E14, 21.390449350003383
9.43415014149941E14, 21.39105890065338
9.43415015149941E14, 21.391667841752728
9.43415016149941E14, 21.392276173910975
9.43415017149941E14, 21.392883897737065
9.43415018149941E14, 21.393491013839327
9.43415019149941E14, 21.394097522825486
9.43415020149941E14, 21.394703425302662
9.43415021149941E14, 21.39530872187736
9.43415022149941E14, 21.395913413155483
9.43415023149941E14, 21.396517499742327
9.43415024149941E14, 21.397120982242583
9.43415025149941E14, 21.397723861260342
9.43415026149941E14, 21.39832613739908
9.43415027149941E14, 21.398927811261682
9.43415028149941E14, 21.399528883450422
9.43415029149941E14, 21.40012935456697
9.43415030149941E14, 21.400729225212405
9.43415031149941E14, 21.401328495987194
9.43415032149941E14, 21.401927167491205
9.43415033149941E14, 21.402525240323715
9.43415034149941E14, 21.40312271508339
9.43415035149941E14, 21.403719592368308
9.43415036149941E14, 21.40431587277594
9.43415037149941E14, 21.404911556903162
9.43415038149941E14, 21.405506645346257
9.43415039149941E14, 21.40610113870091
9.43415040149941E14, 21.406695037562212
9.43415041149941E14, 21.407288342524648
9.43415042149941E14, 21.407881054182123
9.43415043149941E14, 21.40847317312794
9.43415044149941E14, 21.409064699954815
9.43415045149941E14, 21.40965563525486
9.43415046149941E14, 21.410245979619607
9.43415047149941E14, 21.41083573363999
9.43415048149941E14, 21.411424897906347
9.43415049149941E14, 21.41201347300844
9.43415050149941E14, 21.41260145953543
9.43415051149941E14, 21.413188858075895
9.43415052149941E14, 21.41377566921782
9.43415053149941E14, 21.4143618935486
9.43415054149941E14, 21.414947531655052
9.43415055149941E14, 21.415532584123397
9.43415056149941E14, 21.416117051539274
9.43415057149941E14, 21.416700934487736
9.43415058149941E14, 21.417284233553247
9.43415059149941E14, 21.417866949319695
9.43415060149941E14, 21.418449082370376
9.43415061149941E14, 21.419030633288006
9.43415062149941E14, 21.41961160265472
9.43415063149941E14, 21.420191991052064
9.43415064149941E14, 21.42077179906101
9.43415065149941E14, 21.42135102726195
9.43415066149941E14, 21.421929676234686
9.43415067149941E14, 21.422507746558452
9.43415068149941E14, 21.423085238811893
9.43415069149941E14, 21.42366215357308
9.43415070149941E14, 21.424238491419505
9.43415071149941E14, 21.424814252928087
9.43415072149941E14, 21.425389438675158
9.43415073149941E14, 21.425964049236484
9.43415074149941E14, 21.426538085187246
9.43415075149941E14, 21.427111547102058
9.43415076149941E14, 21.427684435554955
9.43415077149941E14, 21.4282567511194
9.43415078149941E14, 21.42882849436828
9.43415079149941E14, 21.42939966587391
9.43415080149941E14, 21.429970266208034
9.43415081149941E14, 21.430540295941825
9.43415082149941E14, 21.43110975564588
9.43415083149941E14, 21.431678645890234
9.43415084149941E14, 21.432246967244343
9.43415085149941E14, 21.432814720277097
9.43415086149941E14, 21.43338190555682
9.43415087149941E14, 21.433948523651264
9.43415088149941E14, 21.43451457512761
9.43415089149941E14, 21.435080060552483
9.43415090149941E14, 21.43564498049193
9.43415091149941E14, 21.43620933551144
9.43415092149941E14, 21.43677312617593
9.43415093149941E14, 21.43733635304975
9.43415094149941E14, 21.4378990166967
9.43415095149941E14, 21.438461117680003
9.43415096149941E14, 21.439022656562322
9.43415097149941E14, 21.43958363390576
9.43415098149941E14, 21.440144050271854
9.43415099149941E14, 21.440703906221582
9.43415100149941E14, 21.441263202315362
9.43415101149941E14, 21.441821939113048
9.43415102149941E14, 21.442380117173936
9.43415103149941E14, 21.442937737056763
9.43415104149941E14, 21.443494799319705
9.43415105149941E14, 21.444051304520386
9.43415106149941E14, 21.444607253215864
9.43415107149941E14, 21.445162645962647
9.43415108149941E14, 21.445717483316685
9.43415109149941E14, 21.44627176583337
9.43415110149941E14, 21.446825494067536
9.43415111149941E14, 21.447378668573467
9.43415112149941E14, 21.447931289904894
9.43415113149941E14, 21.44848335861499
9.43415114149941E14, 21.449034875256373
9.43415115149941E14, 21.44958584038112
9.43415116149941E14, 21.450136254540737
9.43415117149941E14, 21.450686118286196
9.43415118149941E14, 21.45123543216791
9.43415119149941E14, 21.45178419673574
9.43415120149941E14, 21.452332412539004
9.43415121149941E14, 21.452880080126466
9.43415122149941E14, 21.453427200046338
9.43415123149941E14, 21.453973772846293
9.43415124149941E14, 21.454519799073445
9.43415125149941E14, 21.455065279274372
9.43415126149941E14, 21.455610213995097
9.43415127149941E14, 21.4561546037811
9.43415128149941E14, 21.45669844917732
9.43415129149941E14, 21.457241750728144
9.43415130149941E14, 21.457784508977415
9.43415131149941E14, 21.45832672446844
9.43415132149941E14, 21.45886839774397
9.43415133149941E14, 21.459409529346225
9.43415134149941E14, 21.459950119816877
9.43415135149941E14, 21.46049016969706
9.43415136149941E14, 21.461029679527364
9.43415137149941E14, 21.461568649847838
9.43415138149941E14, 21.46210708119799
9.43415139149941E14, 21.46264497411679
9.43415140149941E14, 21.463182329142676
9.43415141149941E14, 21.46371914681353
9.43415142149941E14, 21.464255427666718
9.43415143149941E14, 21.46479117223905
9.43415144149941E14, 21.46532638106681
9.43415145149941E14, 21.465861054685742
9.43415146149941E14, 21.466395193631058
9.43415147149941E14, 21.466928798437426
9.43415148149941E14, 21.46746186963899
9.43415149149941E14, 21.46799440776935
9.43415150149941E14, 21.46852641336158
9.43415151149941E14, 21.469057886948217
9.43415152149941E14, 21.46958882906127
9.43415153149941E14, 21.470119240232208
9.43415154149941E14, 21.470649120991975
9.43415155149941E14, 21.471178471870985
9.43415156149941E14, 21.471707293399113
9.43415157149941E14, 21.472235586105715
9.43415158149941E14, 21.47276335051961
9.43415159149941E14, 21.47329058716909
9.43415160149941E14, 21.47381729658192
9.43415161149941E14, 21.474343479285338
9.43415162149941E14, 21.474869135806053
9.43415163149941E14, 21.475394266670246
9.43415164149941E14, 21.475918872403575
9.43415165149941E14, 21.476442953531173
9.43415166149941E14, 21.476966510577643
9.43415167149941E14, 21.477489544067065
9.43415168149941E14, 21.478012054523
9.43415169149941E14, 21.478534042468475
9.43415170149941E14, 21.479055508426008
9.43415171149941E14, 21.47957645291758
9.43415172149941E14, 21.480096876464664
9.43415173149941E14, 21.4806167795882
9.43415174149941E14, 21.48113616280861
9.43415175149941E14, 21.4816550266458
9.43415176149941E14, 21.482173371619155
9.43415177149941E14, 21.482691198247537
9.43415178149941E14, 21.483208507049287
9.43415179149941E14, 21.48372529854224
9.43415180149941E14, 21.484241573243697
9.43415181149941E14, 21.484757331670455
9.43415182149941E14, 21.485272574338783
9.43415183149941E14, 21.485787301764443
9.43415184149941E14, 21.486301514462678
9.43415185149941E14, 21.486815212948216
9.43415186149941E14, 21.48732839773527
9.43415187149941E14, 21.487841069337534
9.43415188149941E14, 21.488353228268195
9.43415189149941E14, 21.488864875039926
9.43415190149941E14, 21.489376010164886
9.43415191149941E14, 21.489886634154722
9.43415192149941E14, 21.490396747520567
9.43415193149941E14, 21.490906350773045
9.43415194149941E14, 21.491415444422273
9.43415195149941E14, 21.491924028977852
9.43415196149941E14, 21.492432104948875
9.43415197149941E14, 21.492939672843928
9.43415198149941E14, 21.493446733171083
9.43415199149941E14, 21.49395328643791
9.43415200149941E14, 21.49445933315147
9.43415201149941E14, 21.49496487381832
9.43415202149941E14, 21.4954699089445
9.43415203149941E14, 21.495974439035557
9.43415204149941E14, 21.49647846459652
9.43415205149941E14, 21.496981986131924
9.43415206149941E14, 21.497485004145794
9.43415207149941E14, 21.49798751914165
9.43415208149941E14, 21.498489531622507
9.43415209149941E14, 21.498991042090886
9.43415210149941E14, 21.499492051048794
9.43415211149941E14, 21.499992558997747
9.43415212149941E14, 21.500492566438748
9.43415213149941E14, 21.500992073872307
9.43415214149941E14, 21.501491081798434
9.43415215149941E14, 21.501989590716637
9.43415216149941E14, 21.50248760112592
9.43415217149941E14, 21.502985113524794
9.43415218149941E14, 21.503482128411267
9.43415219149941E14, 21.503978646282857
9.43415220149941E14, 21.504474667636575
9.43415221149941E14, 21.50497019296894
9.43415222149941E14, 21.50546522277597
9.43415223149941E14, 21.505959757553196
9.43415224149941E14, 21.506453797795643
9.43415225149941E14, 21.506947343997847
9.43415226149941E14, 21.50744039665385
9.43415227149941E14, 21.507932956257193
9.43415228149941E14, 21.508425023300937
9.43415229149941E14, 21.508916598277636
9.43415230149941E14, 21.50940768167936
9.43415231149941E14, 21.50989827399768
9.43415232149941E14, 21.510388375723682
9.43415233149941E14, 21.510877987347957
9.43415234149941E14, 21.51136710936061
9.43415235149941E14, 21.51185574225125
9.43415236149941E14, 21.512343886508997
9.43415237149941E14, 21.51283154262249
9.43415238149941E14, 21.51331871107987
9.43415239149941E14, 21.513805392368788
9.43415240149941E14, 21.51429158697642
9.43415241149941E14, 21.514777295389443
9.43415242149941E14, 21.515262518094055
9.43415243149941E14, 21.51574725557596
9.43415244149941E14, 21.516231508320384
9.43415245149941E14, 21.516715276812064
9.43415246149941E14, 21.517198561535253
9.43415247149941E14, 21.51768136297372
9.43415248149941E14, 21.518163681610744
9.43415249149941E14, 21.518645517929134
9.43415250149941E14, 21.519126872411203
9.43415251149941E14, 21.519607745538792
9.43415252149941E14, 21.520088137793252
9.43415253149941E14, 21.52056804965546
9.43415254149941E14, 21.521047481605805
9.43415255149941E14, 21.5215264341242
9.43415256149941E14, 21.52200490769008
9.43415257149941E14, 21.52248290278239
9.43415258149941E14, 21.522960419879606
9.43415259149941E14, 21.523437459459725
9.43415260149941E14, 21.523914022000266
9.43415261149941E14, 21.524390107978267
9.43415262149941E14, 21.524865717870288
9.43415263149941E14, 21.525340852152418
9.43415264149941E14, 21.525815511300266
9.43415265149941E14, 21.526289695788964
9.43415266149941E14, 21.526763406093174
9.43415267149941E14, 21.527236642687082
9.43415268149941E14, 21.527709406044394
9.43415269149941E14, 21.52818169663835
9.43415270149941E14, 21.52865351494171
9.43415271149941E14, 21.529124861426766
9.43415272149941E14, 21.52959573656534
9.43415273149941E14, 21.530066140828776
9.43415274149941E14, 21.530536074687948
9.43415275149941E14, 21.53100553861326
9.43415276149941E14, 21.531474533074647
9.43415277149941E14, 21.53194305854157
9.43415278149941E14, 21.53241111548303
9.43415279149941E14, 21.532878704367548
9.43415280149941E14, 21.53334582566318
9.43415281149941E14, 21.533812479837515
9.43415282149941E14, 21.53427866735768
9.43415283149941E14, 21.53474438869032
9.43415284149941E14, 21.53520964430163
9.43415285149941E14, 21.53567443465733
9.43415286149941E14, 21.536138760222673
9.43415287149941E14, 21.53660262146245
9.43415288149941E14, 21.53706601884099
9.43415289149941E14, 21.537528952822147
9.43415290149941E14, 21.537991423869325
9.43415291149941E14, 21.538453432445458
9.43415292149941E14, 21.53891497901301
9.43415293149941E14, 21.539376064034
9.43415294149941E14, 21.539836687969963
9.43415295149941E14, 21.540296851281994
9.43415296149941E14, 21.54075655443071
9.43415297149941E14, 21.54121579787628
9.43415298149941E14, 21.541674582078404
9.43415299149941E14, 21.542132907496324
9.43415300149941E14, 21.542590774588827
9.43415301149941E14, 21.54304818381424
9.43415302149941E14, 21.543505135630426
9.43415303149941E14, 21.543961630494795
9.43415304149941E14, 21.544417668864302
9.43415305149941E14, 21.544873251195437
9.43415306149941E14, 21.54532837794424
9.43415307149941E14, 21.545783049566296
9.43415308149941E14, 21.54623726651673
9.43415309149941E14, 21.546691029250212
9.43415310149941E14, 21.547144338220964
9.43415311149941E14, 21.547597193882744
9.43415312149941E14, 21.548049596688863
9.43415313149941E14, 21.548501547092172
9.43415314149941E14, 21.54895304554508
9.43415315149941E14, 21.549404092499536
9.43415316149941E14, 21.549854688407038
9.43415317149941E14, 21.55030483371863
9.43415318149941E14, 21.550754528884912
9.43415319149941E14, 21.551203774356026
9.43415320149941E14, 21.55165257058167
9.43415321149941E14, 21.55210091801109
9.43415322149941E14, 21.55254881709308
9.43415323149941E14, 21.552996268275987
9.43415324149941E14, 21.553443272007712
9.43415325149941E14, 21.553889828735706
9.43415326149941E14, 21.55433593890697
9.43415327149941E14, 21.554781602968063
9.43415328149941E14, 21.555226821365096
9.43415329149941E14, 21.555671594543732
9.43415330149941E14, 21.55611592294919
9.43415331149941E14, 21.55655980702624
9.43415332149941E14, 21.557003247219214
9.43415333149941E14, 21.557446243971995
9.43415334149941E14, 21.557888797728022
9.43415335149941E14, 21.558330908930294
9.43415336149941E14, 21.558772578021365
9.43415337149941E14, 21.559213805443346
9.43415338149941E14, 21.5596545916379
9.43415339149941E14, 21.560094937046262
9.43415340149941E14, 21.560534842109217
9.43415341149941E14, 21.560974307267106
9.43415342149941E14, 21.561413332959837
9.43415343149941E14, 21.56185191962688
9.43415344149941E14, 21.562290067707252
9.43415345149941E14, 21.562727777639545
9.43415346149941E14, 21.563165049861905
9.43415347149941E14, 21.563601884812044
9.43415348149941E14, 21.564038282927232
9.43415349149941E14, 21.564474244644305
9.43415350149941E14, 21.564909770399662
9.43415351149941E14, 21.565344860629263
9.43415352149941E14, 21.565779515768636
9.43415353149941E14, 21.566213736252866
9.43415354149941E14, 21.566647522516615
9.43415355149941E14, 21.567080874994097
9.43415356149941E14, 21.567513794119105
9.43415357149941E14, 21.567946280324986
9.43415358149941E14, 21.56837833404466
9.43415359149941E14, 21.568809955710616
9.43415360149941E14, 21.569241145754905
9.43415361149941E14, 21.56967190460915
9.43415362149941E14, 21.570102232704542
9.43415363149941E14, 21.570532130471836
9.43415364149941E14, 21.570961598341363
9.43415365149941E14, 21.571390636743022
9.43415366149941E14, 21.57181924610628
9.43415367149941E14, 21.572247426860173
9.43415368149941E14, 21.57267517943331
9.43415369149941E14, 21.573102504253878
9.43415370149941E14, 21.573529401749624
9.43415371149941E14, 21.573955872347874
9.43415372149941E14, 21.574381916475527
9.43415373149941E14, 21.574807534559053
9.43415374149941E14, 21.575232727024495
9.43415375149941E14, 21.57565749429747
9.43415376149941E14, 21.576081836803173
9.43415377149941E14, 21.57650575496637
9.43415378149941E14, 21.576929249211403
9.43415379149941E14, 21.57735231996219
9.43415380149941E14, 21.577774967642227
9.43415381149941E14, 21.578197192674587
9.43415382149941E14, 21.57861899548191
9.43415383149941E14, 21.57904037648643
9.43415384149941E14, 21.579461336109944
9.43415385149941E14, 21.579881874773832
9.43415386149941E14, 21.58030199289906
9.43415387149941E14, 21.58072169090616
9.43415388149941E14, 21.58114096921525
9.43415389149941E14, 21.581559828246036
9.43415390149941E14, 21.58197826841779
9.43415391149941E14, 21.582396290149372
9.43415392149941E14, 21.58281389385922
9.43415393149941E14, 21.583231079965362
9.43415394149941E14, 21.583647848885395
9.43415395149941E14, 21.584064201036508
9.43415396149941E14, 21.58448013683547
9.43415397149941E14, 21.584895656698635
9.43415398149941E14, 21.585310761041935
9.43415399149941E14, 21.585725450280894
9.43415400149941E14, 21.586139724830613
9.43415401149941E14, 21.586553585105783
9.43415402149941E14, 21.586967031520675
9.43415403149941E14, 21.587380064489153
9.43415404149941E14, 21.587792684424663
9.43415405149941E14, 21.58820489174024
9.43415406149941E14, 21.5886166868485
9.43415407149941E14, 21.58902807016165
9.43415408149941E14, 21.589439042091488
9.43415409149941E14, 21.589849603049398
9.43415410149941E14, 21.59025975344635
9.43415411149941E14, 21.590669493692904
9.43415412149941E14, 21.59107882419921
9.43415413149941E14, 21.591487745375012
9.43415414149941E14, 21.59189625762964
9.43415415149941E14, 21.59230436137201
9.43415416149941E14, 21.592712057010637
9.43415417149941E14, 21.593119344953625
9.43415418149941E14, 21.59352622560867
9.43415419149941E14, 21.59393269938306
9.43415420149941E14, 21.594338766683677
9.43415421149941E14, 21.594744427916993
9.43415422149941E14, 21.595149683489076
9.43415423149941E14, 21.595554533805586
9.43415424149941E14, 21.59595897927178
9.43415425149941E14, 21.59636302029251
9.43415426149941E14, 21.59676665727222
9.43415427149941E14, 21.597169890614946
9.43415428149941E14, 21.597572720724333
9.43415429149941E14, 21.59797514800361
9.43415430149941E14, 21.598377172855606
9.43415431149941E14, 21.59877879568275
9.43415432149941E14, 21.59918001688707
9.43415433149941E14, 21.59958083687018
9.43415434149941E14, 21.59998125603331
9.43415435149941E14, 21.600381274777277
9.43415436149941E14, 21.6007808935025
9.43415437149941E14, 21.601180112608997
9.43415438149941E14, 21.601578932496388
9.43415439149941E14, 21.601977353563893
9.43415440149941E14, 21.60237537621033
9.43415441149941E14, 21.60277300083412
9.43415442149941E14, 21.603170227833285
9.43415443149941E14, 21.603567057605453
9.43415444149941E14, 21.603963490547848
9.43415445149941E14, 21.6043595270573
9.43415446149941E14, 21.604755167530243
9.43415447149941E14, 21.60515041236271
9.43415448149941E14, 21.605545261950347
9.43415449149941E14, 21.605939716688397
9.43415450149941E14, 21.60633377697171
9.43415451149941E14, 21.60672744319474
9.43415452149941E14, 21.607120715751545
9.43415453149941E14, 21.607513595035794
9.43415454149941E14, 21.60790608144076
9.43415455149941E14, 21.60829817535932
9.43415456149941E14, 21.60868987718396
9.43415457149941E14, 21.609081187306774
9.43415458149941E14, 21.60947210611947
9.43415459149941E14, 21.60986263401335
9.43415460149941E14, 21.610252771379336
9.43415461149941E14, 21.610642518607957
9.43415462149941E14, 21.61103187608935
9.43415463149941E14, 21.61142084421326
9.43415464149941E14, 21.611809423369046
9.43415465149941E14, 21.612197613945675
9.43415466149941E14, 21.61258541633173
9.43415467149941E14, 21.612972830915396
9.43415468149941E14, 21.61335985808448
9.43415469149941E14, 21.613746498226394
9.43415470149941E14, 21.614132751728167
9.43415471149941E14, 21.61451861897644
9.43415472149941E14, 21.614904100357464
9.43415473149941E14, 21.615289196257105
9.43415474149941E14, 21.61567390706085
9.43415475149941E14, 21.616058233153787
9.43415476149941E14, 21.616442174920632
9.43415477149941E14, 21.61682573274571
9.43415478149941E14, 21.617208907012966
9.43415479149941E14, 21.617591698105954
9.43415480149941E14, 21.61797410640785
9.43415481149941E14, 21.618356132301443
9.43415482149941E14, 21.61873777616914
9.43415483149941E14, 21.61911903839297
9.43415484149941E14, 21.619499919354578
9.43415485149941E14, 21.619880419435223
9.43415486149941E14, 21.62026053901579
9.43415487149941E14, 21.620640278476774
9.43415488149941E14, 21.621019638198298
9.43415489149941E14, 21.6213986185601
9.43415490149941E14, 21.62177721994154
9.43415491149941E14, 21.622155442721596
9.43415492149941E14, 21.622533287278873
9.43415493149941E14, 21.622910753991594
9.43415494149941E14, 21.623287843237602
9.43415495149941E14, 21.623664555394363
9.43415496149941E14, 21.62404089083897
9.43415497149941E14, 21.62441684994813
9.43415498149941E14, 21.624792433098182
9.43415499149941E14, 21.625167640665083
9.43415500149941E14, 21.625542473024417
9.43415501149941E14, 21.625916930551394
9.43415502149941E14, 21.626291013620843
9.43415503149941E14, 21.626664722607224
9.43415504149941E14, 21.627038057884615
9.43415505149941E14, 21.62741101982673
9.43415506149941E14, 21.627783608806904
9.43415507149941E14, 21.628155825198096
9.43415508149941E14, 21.628527669372897
9.43415509149941E14, 21.628899141703524
9.43415510149941E14, 21.62927024256182
9.43415511149941E14, 21.629640972319258
9.43415512149941E14, 21.63001133134694
9.43415513149941E14, 21.63038132001559
9.43415514149941E14, 21.630750938695574
9.43415515149941E14, 21.631120187756878
9.43415516149941E14, 21.63148906756912
9.43415517149941E14, 21.631857578501553
9.43415518149941E14, 21.63222572092305
9.43415519149941E14, 21.632593495202126
9.43415520149941E14, 21.632960901706923
9.43415521149941E14, 21.633327940805216
9.43415522149941E14, 21.63369461286441
9.43415523149941E14, 21.634060918251546
9.43415524149941E14, 21.634426857333295
9.43415525149941E14, 21.63479243047596
9.43415526149941E14, 21.635157638045484
9.43415527149941E14, 21.635522480407438
9.43415528149941E14, 21.63588695792703
9.43415529149941E14, 21.636251070969106
9.43415530149941E14, 21.636614819898135
9.43415531149941E14, 21.636978205078236
9.43415532149941E14, 21.637341226873158
9.43415533149941E14, 21.637703885646285
9.43415534149941E14, 21.63806618176064
9.43415535149941E14, 21.63842811557888
9.43415536149941E14, 21.6387896874633
9.43415537149941E14, 21.63915089777584
9.43415538149941E14, 21.639511746878064
9.43415539149941E14, 21.639872235131186
9.43415540149941E14, 21.640232362896054
9.43415541149941E14, 21.640592130533157
9.43415542149941E14, 21.640951538402625
9.43415543149941E14, 21.641310586864222
9.43415544149941E14, 21.64166927627736
9.43415545149941E14, 21.642027607001083
9.43415546149941E14, 21.64238557939408
9.43415547149941E14, 21.642743193814685
9.43415548149941E14, 21.64310045062087
9.43415549149941E14, 21.64345735017025
9.43415550149941E14, 21.64381389282008
9.43415551149941E14, 21.64417007892726
9.43415552149941E14, 21.644525908848333
9.43415553149941E14, 21.644881382939484
9.43415554149941E14, 21.645236501556546
9.43415555149941E14, 21.64559126505499
9.43415556149941E14, 21.645945673789935
9.43415557149941E14, 21.646299728116144
9.43415558149941E14, 21.646653428388028
9.43415559149941E14, 21.64700677495964
9.43415560149941E14, 21.64735976818468
9.43415561149941E14, 21.647712408416492
9.43415562149941E14, 21.648064696008074
9.43415563149941E14, 21.648416631312067
9.43415564149941E14, 21.648768214680754
9.43415565149941E14, 21.649119446466074
9.43415566149941E14, 21.649470327019607
9.43415567149941E14, 21.64982085669259
9.43415568149941E14, 21.650171035835896
9.43415569149941E14, 21.65052086480006
9.43415570149941E14, 21.65087034393526
9.43415571149941E14, 21.651219473591325
9.43415572149941E14, 21.651568254117734
9.43415573149941E14, 21.651916685863615
9.43415574149941E14, 21.65226476917775
9.43415575149941E14, 21.652612504408573
9.43415576149941E14, 21.652959891904164
9.43415577149941E14, 21.65330693201226
9.43415578149941E14, 21.65365362508025
9.43415579149941E14, 21.653999971455168
9.43415580149941E14, 21.654345971483714
9.43415581149941E14, 21.654691625512232
9.43415582149941E14, 21.65503693388672
9.43415583149941E14, 21.655381896952832
9.43415584149941E14, 21.65572651505588
9.43415585149941E14, 21.656070788540823
9.43415586149941E14, 21.656414717752284
9.43415587149941E14, 21.656758303034533
9.43415588149941E14, 21.657101544731496
9.43415589149941E14, 21.657444443186765
9.43415590149941E14, 21.65778699874358
9.43415591149941E14, 21.658129211744836
9.43415592149941E14, 21.65847108253309
9.43415593149941E14, 21.658812611450557
9.43415594149941E14, 21.659153798839107
9.43415595149941E14, 21.65949464504027
9.43415596149941E14, 21.659835150395228
9.43415597149941E14, 21.66017531524483
9.43415598149941E14, 21.660515139929586
9.43415599149941E14, 21.660854624789657
9.43415600149941E14, 21.661193770164868
9.43415601149941E14, 21.661532576394702
9.43415602149941E14, 21.66187104381831
9.43415603149941E14, 21.66220917277449
9.43415604149941E14, 21.662546963601713
9.43415605149941E14, 21.66288441663811
9.43415606149941E14, 21.663221532221474
9.43415607149941E14, 21.663558310689254
9.43415608149941E14, 21.663894752378564
9.43415609149941E14, 21.664230857626187
9.43415610149941E14, 21.66456662676856
9.43415611149941E14, 21.66490206014179
9.43415612149941E14, 21.66523715808165
9.43415613149941E14, 21.66557192092357
9.43415614149941E14, 21.665906349002643
9.43415615149941E14, 21.666240442653642
9.43415616149941E14, 21.666574202210988
9.43415617149941E14, 21.666907628008776
9.43415618149941E14, 21.667240720380768
